"Product URL","Title","Description","Price","Sale Price","Categories","Tags","Visible","Hosted Image URLs"
"terminator-t-800-1564517","Terminator T-800","<p><strong>Terminator T-800</strong> is a made-to-order PLA print based on the MakerWorld model <em>Terminator T-800</em> by UP 3D.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Terminator T-800 by UP 3D (@up_3d), MakerWorld model 1564517, license BY-ND, source https://makerworld.com/en/models/1564517-terminator-t-800</p>","15.99","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"human-head-mannequin-for-headphones-1920629","Human Head, Mannequin for Headphones","<p><strong>Human Head, Mannequin For Headphones</strong> is a made-to-order PLA print based on the MakerWorld model <em>Human head,  mannequin for headphones</em> by Burak19891.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Human head,  mannequin for headphones by Burak19891 (@Burak19891), MakerWorld model 1920629, license CC0, source https://makerworld.com/en/models/1920629-human-head-mannequin-for-headphones</p>","12.49","","/desk-office","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","12.49","","","","",""
"","","","12.49","","","","",""
"","","","12.49","","","","",""
"articulated-crystal-axolotl-crystalotl-130186","Articulated Crystal Axolotl (Crystalotl)","<p><strong>Articulated Crystal Axolotl (Crystalotl)</strong> is a made-to-order PLA print based on the MakerWorld model <em>Articulated Crystal Axolotl (Crystalotl)</em> by Zetta Art.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Articulated Crystal Axolotl (Crystalotl) by Zetta Art (@Crypton), MakerWorld model 130186, license BY, source https://makerworld.com/en/models/130186-articulated-crystal-axolotl-crystalotl</p>","24.99","","/toys-figures","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","24.99","","","","",""
"","","","24.99","","","","",""
"","","","24.99","","","","",""
"alien-keychain-769124","Alien Keychain","<p><strong>Alien Keychain</strong> is a made-to-order PLA print based on the MakerWorld model <em>Alien Keychain</em> by Shikko.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Alien Keychain by Shikko (@koushikmech1997), MakerWorld model 769124, license CC0, source https://makerworld.com/en/models/769124-alien-keychain</p>","7.99","","/keychains-charms","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","7.99","","","","",""
"","","","7.99","","","","",""
"","","","7.99","","","","",""
"gentleman-suit-pen-holder-office-decor-organizer-2274617","Gentleman Suit Pen Holder - Office Decor Organizer","<p><strong>Gentleman Suit Pen Holder - Office Decor Organizer</strong> is a made-to-order PLA print based on the MakerWorld model <em>Gentleman Suit Pen Holder - Office Decor Organizer</em> by Murena.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Gentleman Suit Pen Holder - Office Decor Organizer by Murena (@Murena), MakerWorld model 2274617, license CC0, source https://makerworld.com/en/models/2274617-gentleman-suit-pen-holder-office-decor-organizer</p>","17.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"snowflakes-3d-1907342","Snowflakes 3D","<p><strong>Snowflakes 3D</strong> is a made-to-order PLA print based on the MakerWorld model <em>Snowflakes 3D</em> by Bardo.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Snowflakes 3D by Bardo (@Ale1977), MakerWorld model 1907342, license BY-SA, source https://makerworld.com/en/models/1907342-snowflakes-3d</p>","13.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"dryer-lint-trap-vacuum-attachment-and-extension-2161937","Dryer Lint Trap Vacuum Attachment and Extension","<p><strong>Dryer Lint Trap Vacuum Attachment And Extension</strong> is a made-to-order PLA print based on the MakerWorld model <em>Dryer Lint Trap Vacuum Attachment and Extension</em> by TREWMADE.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Dryer Lint Trap Vacuum Attachment and Extension by TREWMADE (@TREWMADE), MakerWorld model 2161937, license BY, source https://makerworld.com/en/models/2161937-dryer-lint-trap-vacuum-attachment-and-extension</p>","21.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","21.49","","","","",""
"","","","21.49","","","","",""
"","","","21.49","","","","",""
"buste-terminator-v2-1506292","Buste Terminator V2","<p><strong>Buste Terminator V2</strong> is a made-to-order PLA print based on the MakerWorld model <em>buste terminator v2</em> by lemeneur.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: buste terminator v2 by lemeneur (@lemeneur), MakerWorld model 1506292, license BY-SA, source https://makerworld.com/en/models/1506292-buste-terminator-v2</p>","13.99","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/30d71577-1991-4bf4-b614-9229bffb1398/terminator-bust-1492210-01.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/61d52f7f-a347-443c-983c-633bf9fce9e9/terminator-bust-1492210-02.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/ecd6355d-c23c-4080-856b-02a3a2c751d2/terminator-bust-1492210-03.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/4215b44a-069b-4ace-815c-e0a7e46a6ea4/terminator-bust-1492210-04.png https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/441dde68-1310-49f4-90cb-6385feda7f78/terminator-bust-1492210-05.png"
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"christmas-tree-with-star-82635","Christmas Tree with Star","<p><strong>Christmas Tree With Star</strong> is a made-to-order PLA print based on the MakerWorld model <em>Christmas tree with star</em> by TopD Creation.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Christmas tree with star by TopD Creation (@TopD_Creation), MakerWorld model 82635, license BY-SA, source https://makerworld.com/en/models/82635-christmas-tree-with-star</p>","13.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
